customer_id,customer_code,customer_name,region_id,city,channel,tier,created_at
2429,C0002429,Customer 2429,3,Patna,Modern Trade,Bronze,2022-05-08T00:00:00
2430,C0002430,Customer 2430,5,Nagpur,General Trade,Bronze,2023-02-01T00:00:00
2431,C0002431,Customer 2431,1,Delhi,E-Commerce,Bronze,2022-06-07T00:00:00
2432,C0002432,Customer 2432,3,Patna,Institutional,Silver,2023-02-20T00:00:00
2433,C0002433,Customer 2433,2,Chennai,Institutional,Silver,2024-07-27T00:00:00
2434,C0002434,Customer 2434,4,Ahmedabad,E-Commerce,Silver,2022-10-11T00:00:00
2435,C0002435,Customer 2435,3,Guwahati,Modern Trade,Bronze,2023-04-11T00:00:00
2436,C0002436,Customer 2436,3,Patna,Modern Trade,Gold,2024-08-14T00:00:00
2437,C0002437,Customer 2437,1,Gurgaon,Modern Trade,Bronze,2024-12-30T00:00:00
2438,C0002438,Customer 2438,2,Hyderabad,Institutional,Silver,2022-03-03T00:00:00
2439,C0002439,Customer 2439,2,Kochi,Modern Trade,Bronze,2022-03-21T00:00:00
2440,C0002440,Customer 2440,4,Surat,Modern Trade,Bronze,2022-03-14T00:00:00
2441,C0002441,Customer 2441,2,Kochi,E-Commerce,Bronze,2023-11-25T00:00:00
2442,C0002442,Customer 2442,1,Noida,Modern Trade,Bronze,2023-09-15T00:00:00
2443,C0002443,Customer 2443,5,Bhopal,E-Commerce,Bronze,2021-09-17T00:00:00
2444,C0002444,Customer 2444,4,Mumbai,E-Commerce,Silver,2022-02-18T00:00:00
2445,C0002445,Customer 2445,2,Chennai,Institutional,Silver,2025-01-04T00:00:00
2446,C0002446,Customer 2446,3,Kolkata,Modern Trade,Bronze,2021-07-24T00:00:00
2447,C0002447,Customer 2447,5,Indore,Institutional,Silver,2022-04-24T00:00:00
2448,C0002448,Customer 2448,2,Bengaluru,Modern Trade,Bronze,2023-06-21T00:00:00
2449,C0002449,Customer 2449,2,Chennai,Modern Trade,Silver,2024-04-04T00:00:00
2450,C0002450,Customer 2450,1,Noida,General Trade,Bronze,2023-04-16T00:00:00
2451,C0002451,Customer 2451,2,Hyderabad,Institutional,Silver,2021-08-30T00:00:00
2452,C0002452,Customer 2452,4,Pune,General Trade,Bronze,2021-01-04T00:00:00
2453,C0002453,Customer 2453,3,Patna,General Trade,Bronze,2021-10-20T00:00:00
2454,C0002454,Customer 2454,4,Mumbai,E-Commerce,Silver,2024-12-14T00:00:00
2455,C0002455,Customer 2455,4,Pune,Modern Trade,Silver,2023-09-01T00:00:00
2456,C0002456,Customer 2456,4,Surat,Modern Trade,Bronze,2021-01-28T00:00:00
2457,C0002457,Customer 2457,5,Indore,E-Commerce,Bronze,2022-10-14T00:00:00
2458,C0002458,Customer 2458,2,Bengaluru,E-Commerce,Silver,2023-03-13T00:00:00
2459,C0002459,Customer 2459,4,Ahmedabad,General Trade,Silver,2022-11-06T00:00:00
2460,C0002460,Customer 2460,4,Surat,General Trade,Bronze,2024-08-10T00:00:00
2461,C0002461,Customer 2461,5,Nagpur,General Trade,Bronze,2022-05-27T00:00:00
2462,C0002462,Customer 2462,4,Surat,E-Commerce,Bronze,2023-10-02T00:00:00
2463,C0002463,Customer 2463,5,Indore,Modern Trade,Gold,2021-05-01T00:00:00
2464,C0002464,Customer 2464,2,Bengaluru,Modern Trade,Silver,2021-06-21T00:00:00
2465,C0002465,Customer 2465,4,Surat,General Trade,Silver,2022-12-02T00:00:00
2466,C0002466,Customer 2466,4,Mumbai,Institutional,Bronze,2022-09-09T00:00:00
2467,C0002467,Customer 2467,5,Bhopal,Modern Trade,Bronze,2021-06-13T00:00:00
2468,C0002468,Customer 2468,1,Delhi,E-Commerce,Silver,2023-06-18T00:00:00
2469,C0002469,Customer 2469,3,Kolkata,General Trade,Silver,2023-01-31T00:00:00
2470,C0002470,Customer 2470,3,Guwahati,Institutional,Bronze,2024-07-05T00:00:00
2471,C0002471,Customer 2471,1,Delhi,E-Commerce,Bronze,2023-01-13T00:00:00
2472,C0002472,Customer 2472,3,Patna,E-Commerce,Bronze,2024-06-10T00:00:00
2473,C0002473,Customer 2473,2,Chennai,Institutional,Silver,2021-12-05T00:00:00
2474,C0002474,Customer 2474,5,Bhopal,General Trade,Bronze,2023-11-02T00:00:00
2475,C0002475,Customer 2475,1,Delhi,General Trade,Bronze,2023-10-23T00:00:00
2476,C0002476,Customer 2476,3,Kolkata,General Trade,Silver,2022-03-19T00:00:00
2477,C0002477,Customer 2477,4,Surat,Institutional,Silver,2023-01-07T00:00:00
2478,C0002478,Customer 2478,3,Patna,Modern Trade,Bronze,2023-09-28T00:00:00
2479,C0002479,Customer 2479,4,Mumbai,E-Commerce,Bronze,2022-12-10T00:00:00
2480,C0002480,Customer 2480,3,Kolkata,Institutional,Bronze,2023-02-05T00:00:00
2481,C0002481,Customer 2481,3,Guwahati,Institutional,Bronze,2021-12-04T00:00:00
2482,C0002482,Customer 2482,3,Guwahati,Modern Trade,Silver,2023-12-09T00:00:00
2483,C0002483,Customer 2483,3,Kolkata,General Trade,Bronze,2023-04-14T00:00:00
2484,C0002484,Customer 2484,5,Bhopal,Modern Trade,Bronze,2022-01-10T00:00:00
2485,C0002485,Customer 2485,3,Patna,E-Commerce,Bronze,2024-12-01T00:00:00
2486,C0002486,Customer 2486,2,Chennai,Institutional,Bronze,2022-08-26T00:00:00
2487,C0002487,Customer 2487,5,Nagpur,Institutional,Bronze,2025-01-27T00:00:00
2488,C0002488,Customer 2488,3,Guwahati,E-Commerce,Gold,2021-06-22T00:00:00
2489,C0002489,Customer 2489,2,Kochi,Institutional,Bronze,2024-03-31T00:00:00
2490,C0002490,Customer 2490,4,Pune,Modern Trade,Silver,2022-01-06T00:00:00
2491,C0002491,Customer 2491,3,Kolkata,E-Commerce,Bronze,2024-02-11T00:00:00
2492,C0002492,Customer 2492,4,Surat,Institutional,Bronze,2024-07-26T00:00:00
2493,C0002493,Customer 2493,4,Ahmedabad,General Trade,Bronze,2025-01-01T00:00:00
2494,C0002494,Customer 2494,3,Patna,Institutional,Bronze,2022-01-17T00:00:00
2495,C0002495,Customer 2495,3,Kolkata,Modern Trade,Bronze,2021-01-31T00:00:00
2496,C0002496,Customer 2496,2,Hyderabad,Modern Trade,Bronze,2022-01-27T00:00:00
2497,C0002497,Customer 2497,3,Kolkata,Modern Trade,Silver,2024-06-27T00:00:00
2498,C0002498,Customer 2498,2,Chennai,Modern Trade,Gold,2024-06-25T00:00:00
2499,C0002499,Customer 2499,4,Pune,E-Commerce,Bronze,2022-10-25T00:00:00
2500,C0002500,Customer 2500,5,Indore,General Trade,Bronze,2022-07-16T00:00:00
2501,C0002501,Customer 2501,5,Nagpur,E-Commerce,Silver,2024-10-04T00:00:00
2502,C0002502,Customer 2502,5,Bhopal,Modern Trade,Bronze,2023-05-19T00:00:00
2503,C0002503,Customer 2503,1,Gurgaon,Institutional,Gold,2024-03-05T00:00:00
2504,C0002504,Customer 2504,4,Pune,Institutional,Gold,2024-11-15T00:00:00
2505,C0002505,Customer 2505,5,Bhopal,E-Commerce,Bronze,2023-06-03T00:00:00
2506,C0002506,Customer 2506,4,Pune,Institutional,Silver,2024-03-25T00:00:00
2507,C0002507,Customer 2507,1,Jaipur,Institutional,Bronze,2021-09-27T00:00:00
2508,C0002508,Customer 2508,2,Hyderabad,General Trade,Bronze,2021-08-13T00:00:00
2509,C0002509,Customer 2509,5,Nagpur,E-Commerce,Bronze,2024-01-03T00:00:00
2510,C0002510,Customer 2510,4,Mumbai,Institutional,Silver,2021-11-12T00:00:00
2511,C0002511,Customer 2511,5,Indore,General Trade,Bronze,2024-12-24T00:00:00
2512,C0002512,Customer 2512,4,Ahmedabad,Modern Trade,Silver,2021-03-08T00:00:00
2513,C0002513,Customer 2513,4,Ahmedabad,General Trade,Bronze,2022-05-29T00:00:00
2514,C0002514,Customer 2514,4,Mumbai,General Trade,Gold,2022-03-31T00:00:00
2515,C0002515,Customer 2515,2,Kochi,General Trade,Gold,2023-02-09T00:00:00
2516,C0002516,Customer 2516,5,Indore,Modern Trade,Bronze,2022-02-16T00:00:00
2517,C0002517,Customer 2517,1,Jaipur,Modern Trade,Gold,2023-11-23T00:00:00
2518,C0002518,Customer 2518,4,Ahmedabad,E-Commerce,Silver,2022-11-05T00:00:00
2519,C0002519,Customer 2519,3,Guwahati,Modern Trade,Bronze,2021-07-04T00:00:00
2520,C0002520,Customer 2520,2,Bengaluru,General Trade,Bronze,2023-01-29T00:00:00
2521,C0002521,Customer 2521,5,Indore,Modern Trade,Silver,2024-08-31T00:00:00
2522,C0002522,Customer 2522,2,Bengaluru,General Trade,Bronze,2024-10-16T00:00:00
2523,C0002523,Customer 2523,2,Hyderabad,E-Commerce,Bronze,2022-01-24T00:00:00
2524,C0002524,Customer 2524,3,Guwahati,Institutional,Bronze,2021-02-23T00:00:00
2525,C0002525,Customer 2525,5,Bhopal,General Trade,Silver,2023-12-19T00:00:00
2526,C0002526,Customer 2526,1,Gurgaon,Modern Trade,Silver,2024-07-19T00:00:00
2527,C0002527,Customer 2527,3,Kolkata,General Trade,Gold,2024-06-13T00:00:00
2528,C0002528,Customer 2528,3,Kolkata,Institutional,Silver,2021-08-28T00:00:00
2529,C0002529,Customer 2529,1,Gurgaon,Modern Trade,Silver,2024-07-05T00:00:00
2530,C0002530,Customer 2530,4,Mumbai,E-Commerce,Silver,2024-08-06T00:00:00
2531,C0002531,Customer 2531,2,Kochi,General Trade,Silver,2022-11-10T00:00:00
2532,C0002532,Customer 2532,1,Gurgaon,General Trade,Bronze,2021-06-27T00:00:00
2533,C0002533,Customer 2533,5,Bhopal,E-Commerce,Bronze,2022-10-20T00:00:00
2534,C0002534,Customer 2534,3,Kolkata,E-Commerce,Bronze,2023-05-13T00:00:00
2535,C0002535,Customer 2535,3,Patna,E-Commerce,Bronze,2023-07-14T00:00:00
2536,C0002536,Customer 2536,4,Surat,Modern Trade,Bronze,2023-11-15T00:00:00
2537,C0002537,Customer 2537,4,Pune,Institutional,Bronze,2023-08-26T00:00:00
2538,C0002538,Customer 2538,2,Bengaluru,Modern Trade,Bronze,2022-10-12T00:00:00
2539,C0002539,Customer 2539,2,Bengaluru,General Trade,Bronze,2022-10-28T00:00:00
2540,C0002540,Customer 2540,1,Noida,Modern Trade,Bronze,2024-12-24T00:00:00
2541,C0002541,Customer 2541,1,Jaipur,Modern Trade,Bronze,2024-05-16T00:00:00
2542,C0002542,Customer 2542,1,Delhi,E-Commerce,Silver,2024-01-29T00:00:00
2543,C0002543,Customer 2543,1,Gurgaon,Modern Trade,Silver,2022-12-20T00:00:00
2544,C0002544,Customer 2544,5,Indore,E-Commerce,Bronze,2021-01-06T00:00:00
2545,C0002545,Customer 2545,2,Hyderabad,Institutional,Bronze,2024-07-19T00:00:00
2546,C0002546,Customer 2546,4,Surat,E-Commerce,Bronze,2022-01-17T00:00:00
2547,C0002547,Customer 2547,4,Ahmedabad,Modern Trade,Bronze,2022-10-15T00:00:00
2548,C0002548,Customer 2548,4,Mumbai,Institutional,Silver,2025-02-08T00:00:00
2549,C0002549,Customer 2549,5,Nagpur,Institutional,Silver,2022-01-02T00:00:00
2550,C0002550,Customer 2550,5,Bhopal,Modern Trade,Silver,2021-05-21T00:00:00
2551,C0002551,Customer 2551,3,Patna,E-Commerce,Silver,2021-01-27T00:00:00
2552,C0002552,Customer 2552,5,Bhopal,Institutional,Silver,2022-02-12T00:00:00
2553,C0002553,Customer 2553,5,Indore,Institutional,Silver,2024-01-04T00:00:00
2554,C0002554,Customer 2554,2,Hyderabad,E-Commerce,Silver,2024-07-22T00:00:00
2555,C0002555,Customer 2555,1,Noida,E-Commerce,Gold,2021-06-12T00:00:00
2556,C0002556,Customer 2556,2,Kochi,Modern Trade,Silver,2023-12-09T00:00:00
2557,C0002557,Customer 2557,5,Nagpur,Modern Trade,Silver,2023-02-04T00:00:00
2558,C0002558,Customer 2558,4,Pune,General Trade,Silver,2025-01-17T00:00:00
2559,C0002559,Customer 2559,4,Ahmedabad,Modern Trade,Bronze,2022-09-10T00:00:00
2560,C0002560,Customer 2560,2,Kochi,Institutional,Silver,2022-01-03T00:00:00
2561,C0002561,Customer 2561,1,Gurgaon,E-Commerce,Silver,2024-04-27T00:00:00
2562,C0002562,Customer 2562,4,Surat,General Trade,Bronze,2021-01-05T00:00:00
2563,C0002563,Customer 2563,4,Surat,E-Commerce,Bronze,2021-01-19T00:00:00
2564,C0002564,Customer 2564,5,Nagpur,Institutional,Bronze,2023-08-21T00:00:00
2565,C0002565,Customer 2565,1,Noida,Modern Trade,Bronze,2021-10-30T00:00:00
2566,C0002566,Customer 2566,2,Hyderabad,E-Commerce,Gold,2023-10-13T00:00:00
2567,C0002567,Customer 2567,3,Guwahati,E-Commerce,Bronze,2024-08-14T00:00:00
2568,C0002568,Customer 2568,5,Bhopal,General Trade,Silver,2024-04-03T00:00:00
2569,C0002569,Customer 2569,4,Ahmedabad,Modern Trade,Bronze,2021-07-03T00:00:00
2570,C0002570,Customer 2570,5,Indore,Modern Trade,Silver,2024-04-05T00:00:00
2571,C0002571,Customer 2571,5,Indore,E-Commerce,Bronze,2021-02-05T00:00:00
2572,C0002572,Customer 2572,2,Hyderabad,E-Commerce,Silver,2021-11-06T00:00:00
2573,C0002573,Customer 2573,1,Delhi,E-Commerce,Gold,2023-08-01T00:00:00
2574,C0002574,Customer 2574,5,Nagpur,General Trade,Gold,2021-04-18T00:00:00
2575,C0002575,Customer 2575,3,Patna,Institutional,Silver,2024-10-06T00:00:00
2576,C0002576,Customer 2576,1,Jaipur,E-Commerce,Bronze,2023-09-18T00:00:00
2577,C0002577,Customer 2577,4,Surat,E-Commerce,Bronze,2023-10-02T00:00:00
2578,C0002578,Customer 2578,3,Patna,Modern Trade,Silver,2023-02-21T00:00:00
2579,C0002579,Customer 2579,3,Kolkata,General Trade,Bronze,2023-06-19T00:00:00
2580,C0002580,Customer 2580,1,Delhi,E-Commerce,Bronze,2024-03-28T00:00:00
2581,C0002581,Customer 2581,2,Chennai,Modern Trade,Bronze,2022-05-14T00:00:00
2582,C0002582,Customer 2582,3,Guwahati,Modern Trade,Bronze,2021-07-23T00:00:00
2583,C0002583,Customer 2583,1,Jaipur,Institutional,Bronze,2022-01-18T00:00:00
2584,C0002584,Customer 2584,2,Bengaluru,Institutional,Bronze,2024-04-24T00:00:00
2585,C0002585,Customer 2585,2,Chennai,General Trade,Bronze,2021-10-16T00:00:00
2586,C0002586,Customer 2586,1,Delhi,General Trade,Silver,2022-07-06T00:00:00
2587,C0002587,Customer 2587,4,Pune,E-Commerce,Bronze,2023-02-05T00:00:00
2588,C0002588,Customer 2588,4,Ahmedabad,E-Commerce,Silver,2023-10-22T00:00:00
2589,C0002589,Customer 2589,3,Patna,Modern Trade,Bronze,2022-10-16T00:00:00
2590,C0002590,Customer 2590,5,Indore,E-Commerce,Bronze,2021-02-24T00:00:00
2591,C0002591,Customer 2591,1,Jaipur,E-Commerce,Bronze,2023-09-18T00:00:00
2592,C0002592,Customer 2592,1,Noida,Modern Trade,Bronze,2023-06-10T00:00:00
2593,C0002593,Customer 2593,1,Noida,E-Commerce,Silver,2021-12-01T00:00:00
2594,C0002594,Customer 2594,5,Nagpur,General Trade,Bronze,2024-11-14T00:00:00
2595,C0002595,Customer 2595,1,Gurgaon,Modern Trade,Bronze,2023-04-17T00:00:00
2596,C0002596,Customer 2596,1,Delhi,E-Commerce,Gold,2022-11-08T00:00:00
2597,C0002597,Customer 2597,4,Ahmedabad,General Trade,Bronze,2024-08-31T00:00:00
2598,C0002598,Customer 2598,3,Patna,Modern Trade,Silver,2022-11-16T00:00:00
2599,C0002599,Customer 2599,1,Gurgaon,E-Commerce,Silver,2022-05-30T00:00:00
2600,C0002600,Customer 2600,1,Gurgaon,Modern Trade,Bronze,2023-12-19T00:00:00
2601,C0002601,Customer 2601,1,Gurgaon,Institutional,Bronze,2021-12-18T00:00:00
2602,C0002602,Customer 2602,2,Hyderabad,Modern Trade,Silver,2025-01-08T00:00:00
2603,C0002603,Customer 2603,4,Ahmedabad,Modern Trade,Bronze,2022-11-19T00:00:00
2604,C0002604,Customer 2604,4,Mumbai,Modern Trade,Bronze,2021-09-08T00:00:00
2605,C0002605,Customer 2605,2,Bengaluru,E-Commerce,Silver,2023-06-28T00:00:00
2606,C0002606,Customer 2606,5,Indore,General Trade,Bronze,2021-08-21T00:00:00
2607,C0002607,Customer 2607,3,Patna,Institutional,Bronze,2022-04-13T00:00:00
2608,C0002608,Customer 2608,1,Jaipur,General Trade,Bronze,2023-07-30T00:00:00
2609,C0002609,Customer 2609,2,Hyderabad,E-Commerce,Bronze,2024-01-15T00:00:00
2610,C0002610,Customer 2610,2,Kochi,E-Commerce,Bronze,2023-07-27T00:00:00
2611,C0002611,Customer 2611,2,Kochi,Institutional,Silver,2022-08-14T00:00:00
2612,C0002612,Customer 2612,4,Ahmedabad,Modern Trade,Silver,2022-09-20T00:00:00
2613,C0002613,Customer 2613,1,Noida,Modern Trade,Silver,2022-09-28T00:00:00
2614,C0002614,Customer 2614,2,Bengaluru,Modern Trade,Silver,2021-02-21T00:00:00
2615,C0002615,Customer 2615,3,Kolkata,General Trade,Bronze,2024-02-02T00:00:00
2616,C0002616,Customer 2616,5,Nagpur,E-Commerce,Bronze,2024-04-24T00:00:00
2617,C0002617,Customer 2617,2,Bengaluru,Institutional,Bronze,2024-07-05T00:00:00
2618,C0002618,Customer 2618,5,Indore,Modern Trade,Bronze,2021-05-28T00:00:00
2619,C0002619,Customer 2619,1,Gurgaon,General Trade,Bronze,2021-01-23T00:00:00
2620,C0002620,Customer 2620,5,Nagpur,General Trade,Silver,2024-04-03T00:00:00
2621,C0002621,Customer 2621,1,Delhi,Modern Trade,Silver,2023-06-17T00:00:00
2622,C0002622,Customer 2622,3,Guwahati,Modern Trade,Gold,2021-04-01T00:00:00
2623,C0002623,Customer 2623,1,Gurgaon,Institutional,Gold,2021-05-23T00:00:00
2624,C0002624,Customer 2624,2,Chennai,Modern Trade,Bronze,2023-07-06T00:00:00
2625,C0002625,Customer 2625,4,Mumbai,Institutional,Bronze,2022-11-15T00:00:00
2626,C0002626,Customer 2626,1,Delhi,General Trade,Silver,2021-01-26T00:00:00
2627,C0002627,Customer 2627,2,Kochi,General Trade,Bronze,2024-03-12T00:00:00
2628,C0002628,Customer 2628,2,Hyderabad,Modern Trade,Gold,2022-10-20T00:00:00
2629,C0002629,Customer 2629,5,Indore,Modern Trade,Bronze,2024-04-13T00:00:00
2630,C0002630,Customer 2630,3,Patna,Modern Trade,Silver,2022-09-13T00:00:00
2631,C0002631,Customer 2631,4,Mumbai,Institutional,Bronze,2021-03-07T00:00:00
2632,C0002632,Customer 2632,4,Mumbai,E-Commerce,Bronze,2024-09-26T00:00:00
2633,C0002633,Customer 2633,3,Guwahati,E-Commerce,Bronze,2022-04-21T00:00:00
2634,C0002634,Customer 2634,4,Surat,General Trade,Bronze,2024-06-02T00:00:00
2635,C0002635,Customer 2635,5,Bhopal,Modern Trade,Silver,2024-05-14T00:00:00
2636,C0002636,Customer 2636,1,Gurgaon,General Trade,Bronze,2022-06-07T00:00:00
2637,C0002637,Customer 2637,3,Patna,Institutional,Bronze,2022-11-29T00:00:00
2638,C0002638,Customer 2638,3,Kolkata,General Trade,Silver,2023-02-14T00:00:00
2639,C0002639,Customer 2639,3,Kolkata,Institutional,Bronze,2022-08-16T00:00:00
2640,C0002640,Customer 2640,3,Kolkata,General Trade,Bronze,2022-06-17T00:00:00
2641,C0002641,Customer 2641,3,Patna,Modern Trade,Silver,2022-07-25T00:00:00
2642,C0002642,Customer 2642,3,Guwahati,E-Commerce,Gold,2023-07-15T00:00:00
2643,C0002643,Customer 2643,5,Nagpur,E-Commerce,Bronze,2023-09-11T00:00:00
2644,C0002644,Customer 2644,1,Delhi,General Trade,Bronze,2022-11-11T00:00:00
2645,C0002645,Customer 2645,5,Bhopal,E-Commerce,Bronze,2024-02-12T00:00:00
2646,C0002646,Customer 2646,1,Delhi,Modern Trade,Silver,2022-07-17T00:00:00
2647,C0002647,Customer 2647,1,Gurgaon,General Trade,Bronze,2023-12-08T00:00:00
2648,C0002648,Customer 2648,4,Mumbai,General Trade,Bronze,2023-08-06T00:00:00
2649,C0002649,Customer 2649,3,Patna,E-Commerce,Silver,2024-03-05T00:00:00
2650,C0002650,Customer 2650,3,Patna,General Trade,Silver,2023-04-14T00:00:00
2651,C0002651,Customer 2651,2,Bengaluru,Modern Trade,Bronze,2022-09-03T00:00:00
2652,C0002652,Customer 2652,5,Bhopal,Modern Trade,Silver,2023-01-10T00:00:00
2653,C0002653,Customer 2653,4,Mumbai,General Trade,Bronze,2024-08-20T00:00:00
2654,C0002654,Customer 2654,1,Delhi,Institutional,Bronze,2023-03-01T00:00:00
2655,C0002655,Customer 2655,3,Guwahati,E-Commerce,Bronze,2022-09-29T00:00:00
2656,C0002656,Customer 2656,1,Gurgaon,Institutional,Silver,2021-09-09T00:00:00
2657,C0002657,Customer 2657,4,Pune,General Trade,Silver,2022-05-23T00:00:00
2658,C0002658,Customer 2658,3,Kolkata,E-Commerce,Silver,2023-01-23T00:00:00
2659,C0002659,Customer 2659,1,Noida,Institutional,Silver,2023-08-10T00:00:00
2660,C0002660,Customer 2660,5,Bhopal,General Trade,Bronze,2021-07-05T00:00:00
2661,C0002661,Customer 2661,3,Guwahati,Modern Trade,Bronze,2023-09-15T00:00:00
2662,C0002662,Customer 2662,1,Gurgaon,Modern Trade,Gold,2023-01-05T00:00:00
2663,C0002663,Customer 2663,4,Ahmedabad,Institutional,Bronze,2023-05-12T00:00:00
2664,C0002664,Customer 2664,3,Guwahati,E-Commerce,Bronze,2021-01-23T00:00:00
2665,C0002665,Customer 2665,4,Surat,E-Commerce,Bronze,2023-07-19T00:00:00
2666,C0002666,Customer 2666,4,Ahmedabad,Institutional,Bronze,2023-01-11T00:00:00
2667,C0002667,Customer 2667,2,Bengaluru,General Trade,Bronze,2022-01-22T00:00:00
2668,C0002668,Customer 2668,1,Noida,Modern Trade,Silver,2022-08-25T00:00:00
2669,C0002669,Customer 2669,5,Nagpur,Modern Trade,Bronze,2021-03-25T00:00:00
2670,C0002670,Customer 2670,1,Gurgaon,Modern Trade,Bronze,2025-01-15T00:00:00
2671,C0002671,Customer 2671,3,Patna,E-Commerce,Bronze,2023-11-20T00:00:00
2672,C0002672,Customer 2672,3,Guwahati,General Trade,Silver,2023-12-21T00:00:00
2673,C0002673,Customer 2673,3,Guwahati,Modern Trade,Gold,2023-06-21T00:00:00
2674,C0002674,Customer 2674,1,Delhi,E-Commerce,Bronze,2021-11-29T00:00:00
2675,C0002675,Customer 2675,1,Delhi,E-Commerce,Bronze,2021-10-30T00:00:00
2676,C0002676,Customer 2676,1,Noida,Modern Trade,Silver,2025-02-02T00:00:00
2677,C0002677,Customer 2677,2,Chennai,E-Commerce,Bronze,2023-11-30T00:00:00
2678,C0002678,Customer 2678,5,Nagpur,Modern Trade,Silver,2021-07-29T00:00:00
2679,C0002679,Customer 2679,2,Hyderabad,Institutional,Silver,2021-12-17T00:00:00
2680,C0002680,Customer 2680,1,Noida,E-Commerce,Silver,2021-11-19T00:00:00
2681,C0002681,Customer 2681,5,Nagpur,Modern Trade,Bronze,2021-11-23T00:00:00
2682,C0002682,Customer 2682,2,Hyderabad,Modern Trade,Silver,2021-05-08T00:00:00
2683,C0002683,Customer 2683,3,Patna,Modern Trade,Silver,2023-03-04T00:00:00
2684,C0002684,Customer 2684,2,Hyderabad,Modern Trade,Gold,2023-02-16T00:00:00
2685,C0002685,Customer 2685,3,Guwahati,Modern Trade,Bronze,2023-08-31T00:00:00
2686,C0002686,Customer 2686,2,Bengaluru,E-Commerce,Bronze,2023-10-19T00:00:00
2687,C0002687,Customer 2687,3,Guwahati,Modern Trade,Silver,2022-10-19T00:00:00
2688,C0002688,Customer 2688,3,Patna,General Trade,Bronze,2021-12-06T00:00:00
2689,C0002689,Customer 2689,5,Indore,Institutional,Silver,2021-02-09T00:00:00
2690,C0002690,Customer 2690,2,Hyderabad,E-Commerce,Silver,2023-10-14T00:00:00
2691,C0002691,Customer 2691,2,Bengaluru,Institutional,Bronze,2021-04-05T00:00:00
2692,C0002692,Customer 2692,5,Indore,Modern Trade,Bronze,2022-08-20T00:00:00
2693,C0002693,Customer 2693,2,Chennai,E-Commerce,Bronze,2024-11-06T00:00:00
2694,C0002694,Customer 2694,5,Indore,Institutional,Silver,2022-10-01T00:00:00
2695,C0002695,Customer 2695,3,Kolkata,Institutional,Bronze,2023-07-02T00:00:00
2696,C0002696,Customer 2696,2,Hyderabad,Modern Trade,Silver,2023-07-23T00:00:00
2697,C0002697,Customer 2697,2,Chennai,Institutional,Silver,2021-04-06T00:00:00
2698,C0002698,Customer 2698,1,Jaipur,General Trade,Silver,2021-08-20T00:00:00
2699,C0002699,Customer 2699,3,Kolkata,Institutional,Gold,2024-10-21T00:00:00
2700,C0002700,Customer 2700,2,Bengaluru,Institutional,Bronze,2023-06-22T00:00:00
2701,C0002701,Customer 2701,4,Mumbai,Modern Trade,Bronze,2022-06-25T00:00:00
2702,C0002702,Customer 2702,1,Delhi,E-Commerce,Silver,2023-11-10T00:00:00
2703,C0002703,Customer 2703,4,Surat,General Trade,Bronze,2022-12-18T00:00:00
2704,C0002704,Customer 2704,2,Bengaluru,Modern Trade,Bronze,2024-01-24T00:00:00
2705,C0002705,Customer 2705,2,Chennai,Institutional,Silver,2025-01-21T00:00:00
2706,C0002706,Customer 2706,3,Guwahati,Modern Trade,Bronze,2024-01-26T00:00:00
2707,C0002707,Customer 2707,2,Bengaluru,E-Commerce,Bronze,2023-09-27T00:00:00
2708,C0002708,Customer 2708,2,Hyderabad,General Trade,Bronze,2024-01-30T00:00:00
2709,C0002709,Customer 2709,5,Nagpur,Institutional,Bronze,2022-06-08T00:00:00
2710,C0002710,Customer 2710,4,Ahmedabad,General Trade,Bronze,2022-02-25T00:00:00
